seller_id,length,recency,frequency,monetary,review,time_process,cluster
38874e327ce94d11390b96eb42d61928,13,11,1.0,4158.43,4.0,11.59629050925926,Dormant Seller
389e45560e33d2d0747f949dcddbc08e,1,1,1.0,47.43,5.0,0.6811111111111111,Regular Seller
38af8acfd46ac4a7bf754e8ca6736664,4,7,1.0,397.94,5.0,2.3991087962962965,Regular Seller
38e679b9e0064cd94c6f035707344dae,16,8,2.0,4394.75,5.0,1.293402777777778,Regular Seller
38e6dada03429a47197d5d584d793b41,2,11,3.0,1608.43,5.0,5.143344907407408,Regular Seller
38f276ca6e7cc95a6d1bb55ac9e5550f,1,10,1.0,36.84,5.0,1.9232523148148148,Regular Seller
3903c788ded8dc03b5ebab37a2f3e9a1,4,1,1.0,241.33,4.0,5.028888888888889,Regular Seller
391bbd13b6452244774beff1824006ed,1,6,1.0,81.6,1.0,14.27576388888889,Dormant Seller
391fc6631aebcf3004804e51b40bcf1e,23,1,25.0,68902.52,5.0,2.561070601851852,Potensial Seller
392353362d22cc2c236e1ee81ff19890,5,1,1.0,1234.85,5.0,1.3613715277777776,Regular Seller
392e0502231ae2f8b29994ef6398cd77,15,6,2.0,1882.79,5.0,2.5230208333333333,Regular Seller
392f7f2c797e4dc077e4311bde2ab8ce,1,1,2.0,88.56,5.0,0.1519155092592592,Regular Seller
3935fe5fe0f82787a9dcb8deb62be09d,5,1,3.0,2373.99,4.0,1.391736111111111,Regular Seller
3968920b9aa752ab98f7d5888c9252f2,4,1,2.0,1224.51,5.0,0.9071817129629628,Regular Seller
3969863bb8af7f72580b3b1ffd3a17b3,10,1,1.0,1167.63,4.5,4.994658564814815,Regular Seller
397c4d0c005b6f41f90098ac724e28cb,5,1,1.0,8622.369999999999,4.0,4.950393518518519,Regular Seller
3985a3c45be355a4c57fde108bfabd1c,6,15,1.0,648.71,4.0,0.5376620370370371,Regular Seller
3986c0b54f6b748b75e7bd4e092aa3e5,1,1,1.0,40.27,5.0,2.738865740740741,Regular Seller
398cb257329ef7af7f1943a8974a3cbc,1,2,1.0,161.37,5.0,2.866412037037037,Regular Seller
39a5005f2605cbdb4f9ac14485cabfd1,3,1,1.0,2578.36,5.0,1.1769328703703703,Regular Seller
39c763cca83e654764b7a4a650fb9b7c,11,2,1.0,984.21,5.0,2.693379629629629,Regular Seller
39d54ff918774174706fb065d7f9dc07,9,2,2.0,2486.72,5.0,1.2115509259259258,Regular Seller
39d61be7a92eb77b7da367bd4845bc0e,6,1,1.0,2056.7,5.0,5.719131944444444,Regular Seller
39f776d2974049026ff531fc42ef2a3e,4,5,1.0,1409.73,5.0,7.661782407407407,Regular Seller
3a1a1fec38dd360f15fc912e821e169d,8,4,2.0,2478.61,5.0,3.122766203703704,Regular Seller
3a3c180dd702a725bd0ba4117689239e,1,4,1.0,77.38,4.0,2.7511111111111117,Regular Seller
3a3e46d10f74d8a6ca76e2b538f106a0,4,4,1.0,1301.25,5.0,2.589861111111111,Regular Seller
3a4127e1ba7208ea37044c5092aae170,4,2,1.0,1924.15,5.0,1.1533217592592593,Regular Seller
3a490ba60afa30ece0e7d50cfe74a4f0,9,9,1.0,1695.07,5.0,1.1098032407407408,Regular Seller
3a52d63a8f9daf5a28f3626d7eb9bd28,1,19,1.0,52.78,1.0,1.974016203703704,Regular Seller
3a734b715d333a2588a3d54a0c9b8746,6,8,3.0,4826.18,5.0,1.8961574074074077,Regular Seller
3a79f35a2344ede41af21267f61d5ec6,1,10,1.0,291.49,1.0,4.499131944444445,Regular Seller
3aa3c89ae3cd482385568be76120f63c,1,3,1.0,48.94,4.0,5.459247685185185,Regular Seller
3ab971ce71839580d2ae5b4e40fe8044,3,1,11.0,5915.95,4.0,1.2222337962962964,Potensial Seller
3ac588cd562971392504a9e17130c40b,1,1,1.0,19.29,5.0,5.758831018518518,Regular Seller
3ade81dab5a172b88e1871c28ae05260,11,1,2.0,7507.17,5.0,3.462453703703704,Regular Seller
3afc536624bc2e65bddfb5db33cc01f3,6,3,1.0,419.07,4.5,2.6950578703703707,Regular Seller
3b15288545f8928d3e65a8f949a28291,18,1,5.0,24717.02,4.0,2.56380787037037,Regular Seller
3b18f9856c6eb2413eafedb58e9eecd9,1,5,1.0,335.09,5.0,3.2371296296296297,Regular Seller
3b872fd4747f01cc56206f2934198618,10,1,3.0,4342.02,4.5,1.3509375,Regular Seller
3bb32fedaa74e4ad20f4ce067733bd31,1,1,2.0,246.9,5.0,0.6936226851851852,Regular Seller
3bb548e3cb7f70f28e3f11ee9dce0e59,18,1,2.0,12989.03,5.0,2.639907407407408,Regular Seller
3bdff180c7e1f6551a643b99c265a120,15,5,3.0,4279.26,5.0,1.1731481481481485,Regular Seller
3be5841cdcc46de4ed3f9116f104b2c5,2,19,2.0,687.95,5.0,2.270023148148148,Regular Seller
3be634553519fb6536a03e1358e9fdc7,14,1,5.0,9958.75,4.0,1.3188310185185186,Regular Seller
3bfba5a77604f6dfae7e6dd7aaf65821,1,1,4.0,2218.19,5.0,0.8247280092592593,Regular Seller
3c010235b7345c92f125d14ee232a76b,2,1,7.0,4005.32,5.0,4.793472222222222,Regular Seller
3c03b12bab54d8b37d79d914bfdb1aa0,9,1,4.0,6345.99,5.0,0.9878472222222224,Regular Seller
3c3017960b2dbd72711a61f0400aab8f,4,17,2.0,1107.62,5.0,0.4115856481481481,Regular Seller
3c487ae8f8d7542beff5788e2e0aea83,13,1,2.0,13068.75,5.0,2.6025520833333333,Regular Seller
3c4e0452bff7a2a788179488d3d77032,4,6,7.0,5078.6,4.0,1.390503472222222,Regular Seller
3c7c4a49ec3c6550809089c6a2ca9370,12,1,11.0,7623.91,5.0,1.4070717592592592,Potensial Seller
3c88ed2e76a2247933a15daa7161eb1c,1,7,1.0,306.2,5.0,4.907222222222222,Regular Seller
3ca08eeb8d5595949fed424bd3677742,9,8,1.0,2137.98,5.0,1.972372685185185,Regular Seller
3cfa1358a6caa965278721344c8d76f2,3,3,1.0,3221.53,5.0,0.5678125,Regular Seller
3d01d1c414c44b5943a09619ff3853cb,1,14,4.0,376.8200000000001,5.0,0.8612210648148149,Regular Seller
3d0cd21d41671c46f82cd11176bf7277,13,1,1.0,751.8399999999999,5.0,2.036828703703704,Regular Seller
3d2400ac620cffa23ac81bd192f7f555,1,1,1.0,113.9,5.0,3.0608449074074078,Regular Seller
3d2531eccfbde1d7c8db7a3a12fb267a,4,1,2.0,2059.78,5.0,2.276550925925926,Regular Seller
3d290fe363c60a77498c1126fd3fb8d3,4,15,1.0,234.04,5.0,3.4934837962962964,Regular Seller
3d39fbf22a665714baf62fae36029e23,11,10,1.0,2634.83,5.0,1.1444155092592592,Regular Seller
3d3ccf2b2f8134b10dce9dd446f0e075,3,1,1.0,750.53,4.0,2.216435185185185,Regular Seller
3d4824f20035949c710eaf111f869d39,3,1,2.0,786.54,5.0,2.5431944444444445,Regular Seller
3d49bfdd1b43a7fe169b3740067acc61,2,1,1.0,177.07,4.5,0.6469039351851853,Regular Seller
3d4b1ae7539303b5704493798893e82c,4,6,2.0,2072.13,5.0,1.4563310185185183,Regular Seller
3d5d0dc7073a299e31fa718ce1bc00b6,3,1,6.0,957.49,5.0,1.4335358796296296,Regular Seller
3d621842b2ed28e2b474132480edac3c,5,9,2.0,997.14,5.0,3.15744212962963,Regular Seller
3d62f86afa7c73be2628a3be1423f5a0,2,8,1.0,54.42,4.0,3.986631944444445,Regular Seller
3d68c634a99a1ba46dbca3967a69c623,2,1,1.0,857.7,5.0,0.518900462962963,Regular Seller
3d700782d7818f2c1e0d7a9e9d75fc00,4,14,1.0,235.11,5.0,1.5059606481481482,Regular Seller
3d871de0142ce09b7081e2b9d1733cb1,18,1,58.0,127434.6,5.0,2.558917824074074,High-Value Seller
3d8fa2f5b647373c8620330c4e077a9f,5,1,8.0,4400.23,5.0,2.591099537037037,Regular Seller
3da38366e7bd9baf6369071f782ecdf0,1,8,1.0,86.43,1.0,22.50747685185185,Dormant Seller
3db66a856d18a9cba7c9241fc5221c50,17,1,6.0,12248.95,5.0,3.800844907407408,Regular Seller
3dbbce181edfaa4a597ec858c382d2ec,9,9,2.0,1776.24,5.0,2.859299768518518,Regular Seller
3dc69bf2c42f0568a5c4791ec3fd3745,1,7,1.0,167.62,3.0,0.3635763888888889,Regular Seller
3ded4e2d5f135cb103e5949d7263d2dd,1,7,1.0,62.38,5.0,0.7108796296296296,Regular Seller
3df020b72d3d44b3af9d110fa3940b65,14,1,3.0,17486.62,5.0,1.176695601851852,Regular Seller
3dfd3dc96f7f8598eca74e9ac8a2fa31,8,3,1.0,296.23,5.0,2.1673032407407407,Regular Seller
3e35a8bb43569389d3cebef0ce820f69,1,5,1.0,169.36,5.0,5.188148148148148,Regular Seller
3e46a38ee171c503c3b4a3f23fe3bf0c,1,3,1.0,69.01,5.0,2.969236111111111,Regular Seller
3e51f9cbe317bc3a88f2c76583811ee4,1,1,1.0,84.78,5.0,3.629699074074074,Regular Seller
3e8bd881d92466e63ba9e3e809cd3c50,3,5,2.0,2291.64,5.0,0.8736979166666667,Regular Seller
3ea00e1dea2b0659dbaf654735929220,14,6,1.0,649.97,5.0,0.8762268518518519,Regular Seller
3ea08c48e851106d2f584349daba335f,1,3,1.0,192.94,4.0,4.696099537037037,Regular Seller
3ef37b7ca6dd2b80bd8af81a62504996,7,12,1.0,740.97,4.5,6.202274305555555,Regular Seller
3f0e48d209018b466fcd3bb4ccfeb520,6,8,1.0,6716.36,4.5,0.9142939814814814,Regular Seller
3f2af2670e104d1bcb54022274daeac5,6,4,1.0,1447.7,4.0,3.258721064814815,Regular Seller
3f3486b61f45078d4f31ee5e43d8c5bb,9,1,4.0,4653.13,5.0,0.9729861111111112,Regular Seller
3f8034bfc6b8b4135534975d49f04c63,5,16,2.0,2252.41,4.0,0.3526041666666666,Regular Seller
3f84fefc07dc159b268d4a77d3e8c425,2,3,1.0,251.92,5.0,2.789571759259259,Regular Seller
3f995f07c49d0d55a99d5c54957f7d81,17,1,3.0,4520.25,5.0,0.927633101851852,Regular Seller
3f9be91358837bff69df67edfa3e42e8,3,4,2.0,760.75,5.0,1.0753240740740742,Regular Seller
3f9c56764fabca627406093dcb3ef0b4,4,5,2.0,1014.95,5.0,1.32875,Regular Seller
3fac58ce0ad699020c7944d53c41329c,4,1,2.0,3262.84,5.0,1.2820949074074075,Regular Seller
3fadb4cba4c35bce6a7eaf9872d5623a,2,16,1.0,502.18,4.0,1.502210648148148,Regular Seller
3faf68a3b0af94b10bac70d86077be49,4,16,1.0,1442.09,5.0,8.661712962962962,Regular Seller
3fd1e727ba94cfe122d165e176ce7967,5,5,7.0,3793.12,5.0,1.5486458333333333,Regular Seller
3fe7120d6257285ac6a3ce7cb071ccec,1,8,2.0,228.26,3.5,3.4066724537037034,Regular Seller
3fefda3299e6dfaea3466ef346a3571a,1,13,1.0,225.21,4.0,2.7971296296296297,Regular Seller
4003520d80d0bad1d5623f7aa3c63cda,1,12,1.0,86.74,1.0,1.8075578703703703,Regular Seller
402916f742e5c740cc751493d9cf5053,1,1,8.0,1240.83,5.0,0.7900231481481481,Regular Seller
403aa86912527d730337ffcb0fb096ab,11,10,1.0,8251.72,4.0,2.9088078703703704,Regular Seller
4049512728d969bec69f84088b012416,11,7,1.0,803.89,5.0,2.6635069444444444,Regular Seller
404e1ba01358af4cd63f679b2c4d1fa1,13,1,1.0,971.62,5.0,2.631064814814815,Regular Seller
406740ee611378a662d274c7d8c43c4a,2,5,4.0,2684.26,5.0,1.3652314814814814,Regular Seller
406822777a0b9eb5c50e442dd4cd3ec5,10,1,4.0,4704.25,5.0,1.4914409722222222,Regular Seller
4091f77d8c768fc3e81c20761471761d,8,1,2.0,1309.87,3.0,1.2501793981481482,Regular Seller
40d54b51e962dbe09cabbcfd33298dee,14,1,2.0,7032.67,5.0,1.3791261574074074,Regular Seller
40db9e9aa57f7bb151bcda6b0f9bdbb7,7,1,2.0,21925.38,1.0,4.897042824074074,Regular Seller
40ec8ab6cdafbcc4f544da38c67da39a,1,1,2.0,157.0,5.0,1.858449074074074,Regular Seller
411f3b52d857390502ee4e4d5ceabc2d,5,1,3.0,3458.59,5.0,0.9683159722222222,Regular Seller
4125d9385a25e82d2f72d3a0fd55bc3f,1,1,1.0,61.3,5.0,4.812407407407408,Regular Seller
412a4720f3e9431b4afa1476a1acddbe,12,1,2.0,3026.98,5.0,0.7685648148148148,Regular Seller
4170f6a9367e6b5d6401d03ce6d54569,3,9,1.0,974.63,5.0,4.8586226851851855,Regular Seller
417a1e6c7321084d2a0ae0d023cfad93,1,8,1.0,61.38,5.0,2.112060185185185,Regular Seller
41958cbd3335433c8740300e8cd600d5,1,3,1.0,40.38,5.0,3.972060185185185,Regular Seller
41ab63a91b8b264e8c8780368bf1dd5b,10,2,1.0,3735.66,5.0,7.557696759259259,Regular Seller
41b14765bd56c8ad10971074380f9c0c,5,2,1.0,760.4,5.0,0.9347337962962964,Regular Seller
41b39e28db005d9731d9d485a83b4c38,20,1,9.0,30737.96,5.0,1.930266203703704,Potensial Seller
41b86b552e54e3a7009596125aa8b167,2,17,5.0,2203.46,5.0,1.8174189814814812,Regular Seller
41c2bad7229b0c25e6becf179ebf63ff,9,2,5.0,1225.5400000000002,5.0,0.8569560185185185,Regular Seller
41c9d3997dd3c072c31139dc5bb5761f,3,18,1.0,1110.54,4.0,9.22130787037037,Regular Seller
41da412d33e8da4f22baf55cb1bde82c,6,3,2.0,2294.82,5.0,0.9277083333333334,Regular Seller
41e0fa5761c886a630994a55c12087e7,3,3,1.0,398.42,5.0,3.145868055555556,Regular Seller
4200ddf1967c5e41e48db62bc6d4b5ac,9,5,2.0,3381.38,5.0,1.1827893518518515,Regular Seller
4221a7df464f1fe2955934e30ff3a5a1,3,1,1.0,1089.04,5.0,5.711759259259259,Regular Seller
422be4cc81a457fdb46f47edeb968ae5,1,20,1.0,317.37,5.0,7.644722222222223,Regular Seller
427165bf50f8ca07efc7bdc2bfcf1688,1,5,5.0,1692.9,4.0,0.9890162037037036,Regular Seller
42b6488f5b8246d9141712abd4b1b693,5,1,1.0,289.8,4.0,1.4713541666666667,Regular Seller
42b729f859728f5079499127a9c2ef37,8,1,12.0,8611.39,5.0,1.5545891203703703,Potensial Seller
42bde9fef835393bb8a8849cb6b7f245,14,1,3.0,9901.25,5.0,1.0884606481481482,Regular Seller
42d4b7e70819438f5ada61c965e92d7e,1,6,1.0,302.34000000000003,1.0,9.130636574074074,Dormant Seller
42ef3192a9ff87a22d1867b74b3ee205,8,1,3.0,1655.97,5.0,3.076655092592593,Regular Seller
42fa4ee7240e9b8eb4576358ec142ba7,6,2,3.0,4266.35,5.0,0.8590046296296296,Regular Seller
42fb44130ac3134cde8e35cf8ec7df25,1,18,2.0,69.28,5.0,0.9355034722222222,Regular Seller
430315b7bb4b6e4b3c978f9dfa9b0558,8,1,2.0,3603.58,5.0,3.049189814814815,Regular Seller
4305fe92735c8a43d154ff6dd2b8d927,14,1,3.0,3628.86,5.0,2.0838310185185187,Regular Seller
431050a06a317f2b38168dec3dcd2b46,4,2,2.0,1484.5,5.0,2.899641203703704,Regular Seller
431af27f296bc6519d890aa5a05fdb11,16,2,7.0,16964.38,5.0,3.966695601851852,Regular Seller
4324dd16853115efb0fd9d0d131ba6f4,11,6,1.0,2478.32,5.0,0.8518981481481481,Regular Seller
432c37c9dfba871172ec162e20118b8c,14,5,3.0,5616.74,5.0,3.588622685185185,Regular Seller
432c67955c0acd1fd6b0b5d678766a71,1,23,1.0,449.65,5.0,3.2900347222222224,Regular Seller
43402bdf22aa2310e8f99e2f94f78628,2,3,2.0,1086.06,4.0,2.7189814814814817,Regular Seller
4342d4b2ba6b161468c63a7e7cfce593,3,2,1.0,563.44,1.0,3.770399305555556,Regular Seller
436bf27f2f18474fc6047702e9f8a866,1,20,1.0,44.42,5.0,4.998796296296296,Regular Seller
4371b634e0efc0e22b09b52907d9d469,15,1,7.0,12931.5,5.0,1.187488425925926,Regular Seller
43753b27d77860f1654aa72e251a7878,1,12,1.0,66.28,5.0,3.5200694444444443,Regular Seller
4391ea5c5990502176a1dcda44a2373d,8,4,1.0,4856.22,5.0,0.9286921296296295,Regular Seller
439a47cc365d6e3bd526812ea9de3c29,12,2,1.0,3349.47,4.0,0.8056365740740741,Regular Seller
43a1d4bab73b816e44ef4e4facd9f9b5,1,19,1.0,205.4,4.0,1.8347569444444445,Regular Seller
43a5d4a57af536fddc96d08be3afdfcb,1,15,1.0,179.13,1.0,12.76511574074074,Dormant Seller
43b2c864251aa0ce4030c746984e088a,1,2,1.0,52.07,1.0,1.8554513888888888,Regular Seller
43f8c9950d11ecd03a0304a49e010da6,11,4,4.0,4807.22,5.0,1.110127314814815,Regular Seller
44073f8b7e41514de3b7815dd0237f4f,19,1,7.0,23915.92,4.0,1.77265625,Regular Seller
440dd6ab244315c632130ecfb63827b1,23,1,4.0,15516.15,4.0,1.884936342592593,Regular Seller
443d880f15cbd3572885e1d44bf2c478,1,14,1.0,250.0,2.0,5.064444444444445,Regular Seller
4450bd8327d471c4a11a83d1445b1b62,1,17,1.0,214.56,5.0,1.423125,Regular Seller
446cc09cdbb130904da114e807dbec40,4,3,1.0,306.97,5.0,0.9416203703703704,Regular Seller
44717f64ec2a457979cf83c429077666,1,1,2.0,243.37,5.0,0.135,Regular Seller
447d377bdb757058acb569025ee18a93,1,7,1.0,83.01,5.0,3.219224537037037,Regular Seller
44ed138eca6214d572ce1d813fb0049b,1,1,2.0,298.54,5.0,5.6060995370370375,Regular Seller
44f091b5abab8018f682fce8124b85e5,3,10,1.0,389.18,4.0,13.654224537037036,Dormant Seller
45213867cefbf2cd4c6177e10216a951,10,11,1.0,5389.16,4.0,1.7518055555555554,Regular Seller
4559697a8f7e637227c2eeaed843baff,17,3,3.0,4201.2,5.0,1.526099537037037,Regular Seller
455befea1bb853c75ccbca94cff26e5c,1,3,1.0,42.05,3.0,3.45525462962963,Regular Seller
455c5640e8c5bd1b2ee85c0158f85727,4,4,1.0,6170.31,4.5,1.071712962962963,Regular Seller
455f46ef09a9e45667e2981df84b5cc2,1,1,1.0,48.21,4.0,8.667164351851852,Regular Seller
457fe919b032a3f7dadba6fb92cf7855,4,1,3.0,1810.53,5.0,1.6714004629629629,Regular Seller
458c6fa920810ce2492da71bc26d9eec,1,9,2.0,862.37,2.5,4.838269675925925,Regular Seller
458d868c9642f55f18f04e951a3fdde6,4,13,1.0,2822.75,5.0,6.036197916666667,Regular Seller
45a3d05fb00435e52a28859dd03703b3,1,19,1.0,1323.79,5.0,16.158310185185186,Dormant Seller
45ba18c210d42734ec52c0c1c574e9ee,5,1,6.0,5047.63,4.0,0.6937152777777778,Regular Seller
45c20d94d9171b0bcfab3c955e47d67b,4,13,1.0,210.57,5.0,1.496585648148148,Regular Seller
45d33f715e24d15a6ccf5c17b3a23e3c,23,1,3.0,7743.53,5.0,1.897974537037037,Regular Seller
461ff5303b6c9c1a4a07f40c5aece516,6,2,1.0,207.48,5.0,1.7247916666666667,Regular Seller
466222e777149751370e7e98fb623b0c,1,1,1.0,105.45,5.0,0.6185300925925926,Regular Seller
4677a5437afda5fa7140b927b07be1cc,5,1,2.0,3835.7,4.0,2.0096296296296297,Regular Seller
46dc3b2cc0980fb8ec44634e21d2718e,23,1,23.0,139716.27,5.0,2.003298611111111,Potensial Seller
46ef1a25845fc051c2998d878354810c,12,1,1.0,348.45,4.0,1.7544791666666666,Regular Seller
4736e9d642ef4257cd7622516931eb51,10,1,2.0,2149.83,5.0,1.0403472222222223,Regular Seller
47648caee88ccfe951fbb27fbf7b4cbe,2,4,1.0,1632.99,5.0,2.476053240740741,Regular Seller
478bfe564db21eeb44386606aa30b650,3,9,1.0,230.8,5.0,3.747141203703704,Regular Seller
47efca563408aae19bb7206c2d969ea9,8,1,1.0,3010.73,5.0,0.9127430555555556,Regular Seller
47f55702f598c7c6cc8458b0fbc1c49a,1,12,1.0,94.77,5.0,6.158900462962963,Regular Seller
48162d548f5b1b11b9d29d1e01f75a61,20,1,3.0,43382.99,4.5,1.0989583333333333,Regular Seller
4830e40640734fc1c52cd21127c341d4,14,1,14.0,14102.34,5.0,1.1478819444444444,Potensial Seller
48328ec9a579151d9cc6a86d4a59336c,1,12,1.0,1196.78,2.0,2.1684722222222224,Regular Seller
483ca627d131e18f988349b1655c0acd,1,6,1.0,283.73,5.0,4.260370370370371,Regular Seller
48436dade18ac8b2bce089ec2a041202,18,1,8.0,17448.13,5.0,3.789710648148148,Regular Seller
485452467ff670447e84a8370c3fc898,2,6,1.0,315.44,5.0,3.1169444444444445,Regular Seller
4867209cb29b56b92893d7bde3ce8012,1,3,1.0,169.15,4.0,3.9239236111111113,Regular Seller
4869f7a5dfa277a7dca6462dcf3b52b2,18,1,64.0,257759.7,5.0,1.9588425925925923,High-Value Seller
48985c61529077fa4f1e38bcff0f2ed3,8,13,1.0,1027.37,4.0,0.6866087962962963,Regular Seller
48b6c3f4c6a93171da04b75313f2130f,2,5,1.0,328.06,5.0,2.3955266203703705,Regular Seller
48bad451945f5227341793478d6353ea,11,9,1.0,384.49,4.0,13.21824074074074,Dormant Seller
48e5ee06fb2dc74df1c711a9b6dfac2a,1,7,1.0,306.9,5.0,3.1123148148148148,Regular Seller
48e954b2da4f6a750c844173b347ed40,2,4,1.0,2214.41,4.0,0.6023726851851852,Regular Seller
48efc9d94a9834137efd9ea76b065a38,2,20,16.0,731.36,5.0,4.513101851851852,Potensial Seller
48fb026ed7455a42f5d3e9390ed5088e,4,13,2.0,718.3100000000001,3.0,1.5703703703703704,Regular Seller
49067458c68f7701fd334ce326accbe0,12,1,2.0,4037.95,4.0,4.235752314814815,Regular Seller
4917cee8d902e13428c3ec4b1ca6f315,16,1,2.0,6178.34,5.0,6.7546875,Regular Seller
491a5ada3aa1678414e990262c4bbdc1,1,17,1.0,1435.58,5.0,1.6285532407407408,Regular Seller
49383af7ab774e4e8f3000f49c83dc4b,5,1,1.0,2032.59,5.0,2.733431712962963,Regular Seller
4965a7002cca77301c82d3f91b82e1a9,1,5,1.0,16.36,5.0,1.0098726851851851,Regular Seller
497709c2976a8fa308730a2dec5b0726,1,2,1.0,188.08,5.0,3.835821759259259,Regular Seller
4978a02ea9c8be7a9b5480680f40334e,6,1,2.0,2593.2,4.0,1.1525925925925926,Regular Seller
499185655c29ecfdbfe776ef7cf875b5,1,3,1.0,106.33,4.0,4.897881944444444,Regular Seller
4992e76a42cb3aad7a7047e0d3d7e729,16,1,3.0,4397.9800000000005,5.0,0.8115856481481482,Regular Seller
499ec63c58e51296c9cf57edcfe1c8a8,3,3,1.0,412.93,5.0,0.8079861111111111,Regular Seller
49cdc90518a4f82676b38b3c1aa43ff6,3,1,1.0,1622.11,4.0,2.081111111111111,Regular Seller
49e7217cfe4e427191c378ec626d8737,13,4,1.0,3325.65,5.0,2.29,Regular Seller
49f8d2ea7b718d0ce587d34207caf2b4,1,1,1.0,150.27,5.0,3.698240740740741,Regular Seller
4a1917ef994878940e1fb03eeb787ad7,2,2,1.0,1434.6799999999998,2.0,1.0547685185185185,Regular Seller
4a1f694197d05fe70026b016a7316b41,7,1,2.0,2851.59,5.0,1.8295833333333331,Regular Seller
4a23adac87cf538689fa600d976f78b2,1,1,2.0,297.20000000000005,4.5,6.356921296296296,Regular Seller
4a3ca9315b744ce9f8e9374361493884,20,1,86.0,293911.45,4.0,1.8506944444444444,High-Value Seller
4a3ccda38b2129705f3fb522db62ca31,12,1,5.0,24138.43,5.0,1.288072916666667,Regular Seller
4a5b36211b1f51bf7eaa5c10a57fa483,1,1,1.0,155.26,5.0,0.6546527777777778,Regular Seller
4a82168aaef173cbb6e46ae88728f919,2,1,2.0,612.39,4.5,1.7526041666666663,Regular Seller
4a82c4af97ffc0fb2dc26bfdc03b1842,4,13,1.0,210.9,5.0,1.831203703703704,Regular Seller
4aba391bc3b88717ce08eb11e44937b2,19,1,1.0,8529.44,5.0,0.8019212962962963,Regular Seller
4aba6a02a788d3ec81c03137144d9a80,1,8,1.0,105.28,5.0,1.2074421296296296,Regular Seller
4b0fdb526525f9890eb145bf1534640e,7,1,2.0,3828.98,5.0,0.9705902777777776,Regular Seller
4b1eaadf791bdbbad8c4a35b65236d52,6,18,2.0,1029.04,2.0,21.146105324074075,Dormant Seller
4b39558c138930b9e5489c93b6df5fe3,3,8,2.0,1650.44,5.0,0.8776736111111111,Regular Seller
4b5f66b7adcf57f1ecc0d3c07dd6b177,17,2,1.0,17473.07,5.0,2.622129629629629,Regular Seller
4b90495391ac0bd181a80a459df1e718,1,23,1.0,266.11,4.0,8.100902777777778,Regular Seller
4b9750c8ad28220fe6702d4ecb7c898f,11,1,19.0,19793.2,5.0,1.2215277777777778,Potensial Seller
4b98b0428fc1932cc2514ef9ce2505e6,3,10,1.0,519.53,1.0,2.55144675925926,Regular Seller
4ba52dfeba874da5b9ee7b17c7494f04,3,11,3.0,1667.91,5.0,1.6123842592592592,Regular Seller
4bcec44888b30ba9001234c534716d3f,7,2,1.0,209.23,5.0,0.8677372685185185,Regular Seller
4bde6149c15cf7e177b36fa060dd6de8,1,23,2.0,192.46,5.0,7.594484953703704,Regular Seller
4be6b962d83299498bae2190f95d6566,6,1,2.0,854.32,4.5,0.909849537037037,Regular Seller
4be9ae93c4fc0f41713d71a4194ee1b3,1,1,1.0,136.97,5.0,4.874826388888889,Regular Seller
4bf2f4ee540798a61f9636d12cd9cc80,18,1,2.0,5899.07,4.5,1.975769675925926,Regular Seller
4bf658053d453036c70976bccb2c31b2,2,16,1.0,1824.56,4.5,13.570596064814817,Dormant Seller
4bfc7a4a1cf8d4d2121c27422d9e50b5,6,1,4.0,25044.62,5.0,1.865775462962963,Regular Seller
4c03b9dd4c11ee2cb35c96c49efc9420,6,11,7.0,7327.41,5.0,1.1128472222222223,Regular Seller
4c18691b6037662be2df78a765d98ab5,7,1,8.0,5062.86,4.0,1.0817824074074074,Regular Seller
4c1c7281388a33dd06daac44f9fadbd1,3,3,2.0,269.91,5.0,1.3513425925925926,Regular Seller
4c2b230173bb36f9b240f2b8ac11786e,19,1,14.0,33783.6,5.0,5.128987268518518,Potensial Seller
4c498c7345e89aebad651544829beca0,9,1,5.0,5095.8,5.0,1.711087962962963,Regular Seller
4c4d546adf3c3868fe19c9ec6e9ffda9,3,1,1.0,245.83,3.0,3.9302546296296295,Regular Seller
4c60877808f4318ef1107fbeb8f89afa,2,8,1.0,150.63,4.0,9.464600694444444,Regular Seller
4c61e37f664c3c88aff092aa5ac779d7,2,5,3.0,769.87,4.5,0.7274074074074074,Regular Seller
4c8545742faaf58fafd5fd14d25d75cf,3,4,1.0,3216.31,5.0,0.8814004629629629,Regular Seller
4c8b8048e33af2bf94f2eb547746a916,13,1,2.0,3893.26,4.0,5.291493055555556,Regular Seller
4cc43a222a0f94910728b62b97a8c5f8,1,8,1.0,120.76,3.0,2.205150462962963,Regular Seller
4cc4fd4fdd406a85bbdc1f824b731bd7,1,7,1.0,1142.44,5.0,2.527662037037037,Regular Seller
4ce8b55b4bfa4659184e7becc1fba3f2,1,5,2.0,360.33,3.0,0.4008680555555555,Regular Seller
4cf490a58259286ada5ba8525ba9e84a,9,10,1.0,1217.85,4.0,8.0309375,Regular Seller
4d0041cdbe51b4617d95c70b19decc74,3,2,2.0,5465.49,5.0,1.031741898148148,Regular Seller
4d232b78ab7ef10393dc3807d827bc0d,2,1,2.0,1689.99,4.0,0.4604976851851852,Regular Seller
4d600e08ecbe08258c79e536c5a42fee,6,18,1.0,3959.13,5.0,0.7697916666666667,Regular Seller
4d6d651bd7684af3fffabd5f08d12e5a,17,1,21.0,57626.03,5.0,3.045462962962963,Potensial Seller
4d9fea3499bdc22aa4da4e339365f215,1,7,1.0,110.42,5.0,2.2856134259259258,Regular Seller
